Transaction ID;Products;Date;Categories;Codes
T596;CITRUN ISI 10 SCT, GRENDEL UTAMA ISI 5 PACK, HONAGA T-50 1 RTG;2024-02-19;MAKANAN, ROKOK, PERLENGKAPAN KAMAR MANDI;041708, 122199, 789789
T597;CITRUN CAP GAJAH, GARAM KOTAK, GULA KELAPA BLITAR, TIGA TEBU;2024-02-19;MAKANAN, MAKANAN, MAKANAN, MAKANAN;041708, 233211, 696946, 041709
T598;JASJUS 8 GR LECI 1 RTG, PADDLE POP TRICO 60 ML, TEAJUS 7 GR AROMA MELATI;2024-02-19;MAKANAN, MAKANAN, MAKANAN;203326, 588090, 200523
T599;BUMBUU LILIK ISI 10, CITRUN 1 PAK, GULA PUTIH LOKAL, NOMOS PREMIUM, SAJIKU TEPUNG BUMBU 80 GR 1 RTG, TIGA RODA 8 JAM 1 ROL;2024-02-20;MAKANAN, MAKANAN, MAKANAN, OBAT NYAMUK KECOA SEMUT, MAKANAN, OBAT NYAMUK KECOA SEMUT;110411, 041708, 859384, 300256, 061010, 051701
T600;BELFOODS ROYAL GOLDEN FILLET 250 GR, KANZLER SINGLES 65 GR ORIGINAL, WALLS OREO COOKIES CUP;2024-02-20;MAKANAN, MAKANAN, MAKANAN;607005, 348312, 564162
T601;MIE SEDAP AYAM JERIT, MIE SEDAP GORENG, MIE SEDAP KOREAN SOUP, PANTENE KONDISIONER HAIR FAIL 10 ML;2024-02-20;MAKANAN, MAKANAN, MAKANAN, SHAMPO;626842, 200301, 202619, 759229
T602;KING COCO 235 GR, KUE BASAH;2024-02-21;MAKANAN, MAKANAN, MAKANAN;226019, WING, 100000
T603;BLUDER MAWAR PUTI, NICK JUMBO KASUR, SARI ROTI SOBEK COKELAT STRAWBERRY;2024-02-21;MAKANAN, MAKANAN, MAKANAN;040525, 043106, 740016
T604;AQUA 1500 ML 10 BTL, CAMP FANTASI 55 ML ANGGUR, FERMIPAN 1 KTK, FLORIDINA COCO 350 ML 1 DOS, INDOFOOD RACIK 20 GR AYAM GORENG 1, INDOMILK 385 PUTIH 10 KLG, ISOPLUS 350 ML 10 BTL, KIMBO REDDI 552 GR, KUE BASAH, MINYAK CUP IKAN BANDENG, OVALET R&W, ROSE BRAND 500 GR BERAS 10 BKS, TEH RIO MELATI, TERIGU BIASA, VIGO SOSIS RASA SAPI 1 PACK;2024-02-21;MAKANAN, MAKANAN, MAKANAN, MAKANAN, MAKANAN, MAKANAN, MAKANAN, MAKANAN, MAKANAN, MAKANAN, MAKANAN, MAKANAN, MAKANAN, MAKANAN, MAKANAN;101091, 972843, 740001, 202923, 386066, 000018, 610377, 111221, 100000, 702542, 106084, 115008, 50037, 985324, 211822
T605;ADEM SARI SCT, CHIKI BALLS 16 GR CURIOUS CHOCO, QTELA 23 GR BARBEQUE, SNACK BONCABE KRISPI 27 GR LEVEL 10, TARO NET 17 GR POTATO BARBECUE;2024-02-22;MAKANAN, MAKANAN, MAKANAN, MAKANAN, MAKANAN;AS, 591286, 611601, 214527, 680947
T606;ADEM SARI KALENG 320 ML, FLORIDINA 350 ML ORANGE, MIE SEDAP SOTO;2024-02-22;MAKANAN, MAKANAN, MAKANAN;586016, 500708, 200325
T607;BERAS PANDA 5KG, ROSE BRAND 500 GR BERAS, ROSE BRAND 500 GR KETAN, TERIGU BIASA;2024-02-22;MAKANAN, MAKANAN, MAKANAN, MAKANAN;373070, 115008, 135006, 985324
T608;BERAS ZAK HIJAU POLOS, GIV 80 GR MULBERRY SILK, GULA PUTIH LOKAL;2024-02-22;MAKANAN, SABUN, MAKANAN;012353, 609142, 859384
T609;MITU BABY REG 20 SHEET PINK, PASEO LUXURI TP MINION 70S, TAJIMAS KING;2024-02-23;TISSU & KAPAS, TISSU & KAPAS, ROKOK;540856, 131093, KING
T610;CAMP PETIT 35 ML GRAPE, CHO-CHO JOY 20 GR, INDOMILK 190 ML COKLAT;2024-02-23;MAKANAN, MAKANAN, MAKANAN;720161, 954093, 005945
T611;BERAS ZAK BIRU, GARAM HALUS KAPAL 250 GR, GULA PUTIH LOKAL, KACANG TANAH, MINYAK CURAH 0.5 KG;2024-02-24;MAKANAN, MAKANAN, MAKANAN, MAKANAN, MAKANAN;074013, 1120507, 859384, 047902, 074103
T612;AQUA GALON, CHITOP 25 G, PRIANGAN SPESIAL BREAD, SOKLIN SOFT 245 GR SAKURA;2024-02-25;MAKANAN, MAKANAN, MAKANAN, SABUN;801138, 240219, 911142, 612180
T613;BENG BENG 25 GR EXT CARAMEL, FONNUT 8 GR MILK CHOCO CASHEW, GULA PUTIH LOKAL, KRIPIK KHASPE;2024-02-25;MAKANAN, MAKANAN, MAKANAN, MAKANAN;354124, 112040, 859384, 023021
T614;HAPPY NAPPY PANTS L20, KRESEK LOREK JATAYU, OKKY JELLY DRINK 220 ML BIG BLACKCU, PANTENE SHP 5 ML HAIR FALL 1 PAK, SAYANG DET 260 GR LAVENDER, SGM 1+ EKSPLOR 150 GR MADU, TELUR RAS A;2024-02-25;DIAPERS, PLASTIK & MIKA, MAKANAN, SHAMPO, SABUN, MAKANAN, MAKANAN;072202, 256662, 406380, 563871, 306514, 920981, 783492
T615;CHARM BF NW EXTRA MAXI 10P, JF SULFUR 90 GR ACNE CARE, SOFTEX DAUN SIRIH WING 29 CM 8+1;2024-02-26;PEMBALUT WANITA, SABUN, PEMBALUT WANITA;270291, 116024, 089088
T616;CLOSE UP 110 GR GEL GREEN GAGA, DETTOL 100 GR SENSITIVE, GAJAH BARU INTERNATIONAL 12, GG SURYA 16;2024-02-27;PASTA GIGI, SABUN, ROKOK, ROKOK;707842, 025069, 320683, 110167
T617;BUBUK MURNI 0.25 KG, GG DJAYA HIJAU 12 1 PRES, GG SURYA 12  1 PRES, GRENDEL BIRU 12 1 PRES, GULA PUTIH LOKAL 1 BALL 15 KG, KETUMBAR;2024-02-28;MAKANAN, ROKOK, ROKOK, ROKOK, MAKANAN, MAKANAN;456465, 502122, 110129, 129891, 859384, 469856
T618;GULA KELAPA BLITAR 0.25 KG, GULA PUTIH LOKAL, KACANG HIJAU SUPER 1KG;2024-02-29;MAKANAN, MAKANAN, MAKANAN;696946, 859384, 416695
T619;ANLENE 20 GR VANILA, CENIL KLEPON, FEAST CHOCHOLATE 65 ML, MILO ACTIVGO RTD ORIGINAL 240 ML, POP MIE 80 GR GORENG SPESIAL, TAWAR BESAR MAWAR, WALLS POPULAIRE CHOCOLATE 90ML;2024-02-29;MAKANAN, MAKANAN, MAKANAN, MAKANAN, MAKANAN, MAKANAN, MAKANAN;040026, 043310, 294038, 051509, 060744, 040508, 282196
T620;BAWANG PUTIH, BERAS RAJA PUTIH PREMIUM 5 KG, MIE SEDAP GORENG;2024-03-01;MAKANAN, MAKANAN, MAKANAN;896564, 738623, 200301
T621;ANDALAN FILTER 12 1 PRES, GG SURYA 12  1 PRES, GRENDEL UTAMA 1 PRES;2024-03-01;ROKOK, ROKOK, ROKOK;340239, 110129, 122199
T622;ANDALAN FILTER 12 1 PRES, BODREX 1 KTK, GG KALENG 50 BTG, GULA PUTIH LOKAL 10 KG, SOKLIN LIQUID 26 ML PURPLE 1 DOS, TAJIMAS KING 1 PRES;2024-03-01;ROKOK, OBAT, ROKOK, MAKANAN, SABUN, ROKOK;340239, 000200, 110501, 859384, 803618, KING
T623;YUPI BEAT ME 15 GR, YUPI BOLICIOUS 5 GR LYCHEE;2024-03-01;MAKANAN, MAKANAN;905909, 906210
T624;BERAS ZAK BIRU, GARAM KOTAK, KECAP SAWI REF 90 ML, TAJIMAS KINGDOM 12;2024-03-02;MAKANAN, MAKANAN, MAKANAN, ROKOK;074013, 233211, 211700, DOM
T625;DAIRY CHAMP 480 G, INDOMIE GORENG 85 GR AYAM GEPREK, SOSIS KIMBO  SO NICE  IGA BAKAR;2024-03-02;MAKANAN, MAKANAN, MAKANAN;000577, 043433, SS
T626;BERAS BRAMO BAMBU, BUMBU CAP LILIK, KEMIRI BULAT KA;2024-03-02;MAKANAN, MAKANAN, MAKANAN;079645, 110411, 586542
T627;CASABLANCA B.MIST 50 ML DYNAMIC, DE MALLA OPAK GAMBIR K, MIE SEDAP GORENG, MIE SEDAP SOTO, PIXY DEODORANT 34 GR WOODY, ROTI SISIR BUNGA MAWAR PUTIH, VAPE ELECTRIK REFF 45 MLM 45ML ORAN, VAPE ELEKTRIK REFF 45 MALAM SAKURA;2024-03-02;KOSMETIK, MAKANAN, MAKANAN, MAKANAN, KOSMETIK, MAKANAN, OBAT NYAMUK KECOA SEMUT, OBAT NYAMUK KECOA SEMUT;602151, 550000, 200301, 200325, 060097, 044501, 130646, 130325
T628;BERAS BRAMO BAMBU, GARAM HALUS KAPAL 250 GR, LIFEBUOY SHP SCT V10 ML KUAT BERKIL;2024-03-02;MAKANAN, MAKANAN, SHAMPO;079645, 1120507, 027032
T629;EKONOMI GELAS 350 GR, PASEO PURE SOFT FACIAL 130S, PASEO ULTRA SOFT 100S;2024-03-02;SABUN, TISSU & KAPAS, TISSU & KAPAS;671774, 121360, 121391
T630;BERAS BRAMO ZAK MERAH, CITRUN GM 1 RTG, HONAGA  T-50, SABUT SPONS SCOTCH BRITE, UNIK SPON DAPUR 3 PINK, VANISH CAIR REFF 150 ML;2024-03-02;MAKANAN, PERLENGKAPAN KAMAR MANDI, PERLENGKAPAN KAMAR MANDI, KATEGORI TIDAK TAHU, PERKAKAS, PERLENGKAPAN KAMAR MANDI;236563, 652007, 789789, 145417, 492704, 033293
T631;AQUA 1500 ML, CAMP HULA-HULA 50 ML KACANG HIJAU, CIMORY UHT 250 ML MARIE BISCUITS, MR POTATO 45 GR DAEBAK, TEH 999 BESAR, TELUR ASIN;2024-03-02;MAKANAN, MAKANAN, MAKANAN, MAKANAN, MAKANAN, MAKANAN;101091, 720123, 666928, 321662, 670022, TA
T632;GULA PUTIH LOKAL, INDOMILK SKM 40 G SCT PUTIH 1 RTG, MINYAK KITA BOTOL 850 ML;2024-03-03;MAKANAN, MAKANAN, MAKANAN;859384, 001557, 860838
T633;INDOMIE GORENG 85 GR AYAM GEPREK, MIE SEDAP KARI SPESIAL, SARIMI ISI 2 GORENG RASA AYAM KREME, TAWAR BESAR MAWAR;2024-03-03;MAKANAN, MAKANAN, MAKANAN, MAKANAN;043433, 200578, 017748, 040508
T634;EKONOMI POWER LIQUID 105 +27 ML, PONSTAN  500 MG, TAJIMAS GOLD GRENJENG;2024-03-04;SABUN, OBAT, ROKOK;611701, 060331, 076009
T635;HI TECH-H 0.28MM, MAMA LIME 105 ML, SAYANG 55 G ROSE 1 RTG, SNOWMAN V-5 HITAM, STIPO KIRIKO;2024-03-04;ALAT TULIS KANTOR, SABUN, SABUN, ALAT TULIS KANTOR, ALAT TULIS KANTOR;765183, 105132, 4305906, 011133, 808108
T636;CLEVO UHT 115 ML STROBERI, MY JELLY 70 GR ISI 5, QTELA 60 GR ORIGINAL;2024-03-05;MAKANAN, MAKANAN, MAKANAN;717011, 016627, 611519
T637;BEAR BRAND 189 ML, POCARI SWEAT 2000 ML, SLAI OLAI 192 GR STRAWBERRY;2024-03-06;MAKANAN, MAKANAN, MAKANAN;404441, 600324, 304013
T638;ANTANGIN CAIR 1 KTK, BAWANG PUTIH, FRESH CARE HOT 10 PCS, GRENDEL BIRU 12 5 PACK, GRENDEL UTAMA 1 PRES, GULA PUTIH LOKAL 1 BALL 15 KG, KEMIRI 1 KG, KOPI LUWAK WHITE KOFFIE 20 GR  1 RT, MINYAK GORENG SAWIT 500ML BTL, MKP LANG 15 ML 10 BTL, MKP LANG 30 ML 10 BTL, PROMAG 1 KTK, SEDAP SOTO 1 DOS, TAJIMAS KING 1 PRES;2024-03-07;OBAT, MAKANAN, OBAT, ROKOK, ROKOK, MAKANAN, MAKANAN, MAKANAN, OBAT, OBAT, OBAT, OBAT, MAKANAN, ROKOK;782354, 896564, 870151, 129891, 122199, 859384, 586542, 101289, 063637, 110098, 110081, 665000, 200325, KING
T639;SOKLIN SOFT 275 GR RED, SUSU JAHE SIDOMUNCUL 1 RTG, TOP COFFE GULA AREN 22 GR 1 RTG;2024-03-07;SABUN, MAKANAN, MAKANAN;610445, 853100, 202626
T640;GRENDEL UTAMA ISI 5 PACK, ICHI OCHA 350 ML TEH MELATI, INDOMILK 385 PUTIH 10 KLG, KUE BASAH, MAMA LEMON 70 ML 1 LSN, MIE SEDAP AYAM JERIT, SARIMURNI 1.8 G 6 SCT 1 LSN, SEDAP GORENG 10 PCS, TAJIMAS GOLD GRENJENG 5 PAK, TAJIMAS KING 1 PRES, TEH SARI WANGI ASLI 4PCS 6PCS, TERIGU BIASA;2024-03-08;ROKOK, MAKANAN, MAKANAN, MAKANAN, MAKANAN, SABUN, MAKANAN, MAKANAN, MAKANAN, ROKOK, ROKOK, MAKANAN, MAKANAN;122199, 821086, 000018, WING 4, WING, 105125, 626842, 502003, 200301, 076009, KING, 540333, 985324
T641;FRESCO CAPPUCCINO 25 G 1 RTG, GARAM KOTAK, GG SURYA 12  1 PRES, GOOD DAY 25 G CAPPUCCINO 1 RTG, KACANG TANAH, KUKU BIMA ENER-G ANGGUR 1 KTK, MAMA KOKO SANTAN CAIR 65 ML, MINYAK KITA 1LT BOTOL, TORABIKA MOKA 1 RTG;2024-03-09;MAKANAN, MAKANAN, ROKOK, MAKANAN, MAKANAN, MAKANAN, MAKANAN, MAKANAN, MAKANAN;109377, 233211, 110129, 103764, 047902, 830101, 049290, 450415, 410042
T642;INDOMIE GORENG 85 GR, INDOMIE SOTO SPESIAL, KACANG GORENG JAGO 250 GR;2024-03-10;MAKANAN, MAKANAN, MAKANAN;010947, 910384, 041202
T643;FAIR & LOVELY  MULTI VITAMIN FF 100, GOOD DAY 25 GR CAPPUCCINO 1 RTG, GULA PUTIH LOKAL;2024-03-11;SABUN, MAKANAN, MAKANAN;055776, 103764, 859384
T644;BODREX EXTRA 4 TABLET, BODREX MIGRA, HATARI SHP 260 GR KELAPA, OSKADON SAKIT KEPALA;2024-03-11;OBAT, OBAT, MAKANAN, OBAT;285003, 071903, 911058, 039309
T645;BELFOODS UENAAK NUGET S 500 GR, ENERGEN 30 GR COKLAT, ENERGEN KURMA 30 GR 1 RTG, MILO UHT 110 ML, POCKY 12 GR CHOCOLATE, TELUR RAS A;2024-03-11;MAKANAN, MAKANAN, MAKANAN, MAKANAN, MAKANAN, MAKANAN;804237, 440049, 603376, 523081, 4000116, 783492
T646;ABC KACANG HIJAU 200 ML, AQUA 600 ML, SARI ROTI SOBEK COKELAT;2024-03-11;MAKANAN, MAKANAN, MAKANAN;162402, 101053, 710019
T647;CHO CHO  WAFER SNACK 35 G CHOCOSTRA, GG SURYA 12, KRESEK LOREK JATAYU, SWEETY BRONZE  NB-S 44, YUPI FRUIT COCKTAILS 24 GR;2024-03-11;MAKANAN, ROKOK, PLASTIK & MIKA, DIAPERS, MAKANAN;924461, 110129, 256662, 954058, 905442
T648;GULA PUTIH LOKAL, INDOMILK 370 GR SKM PUTIH, TOP COFFE GULA AREN 225 GR 1 RTG;2024-03-11;MAKANAN, MAKANAN, MAKANAN;859384, 000018, 202626
T649;MIE SEDAP GORENG, PLEMBEN WIJAYA, TOP COFFE GULA AREN 225 GR 1 RTG;2024-03-11;MAKANAN, MAKANAN, MAKANAN;200301, 225517, 202626
T650;BIJI SELASIH 0.25 ONS, CHO-CHO JOY 20 GR, GULA KELAPA BLITAR 0.25 KG, KACANG HIJAU SUPER 0.25 KG, KARA SANTAN CAIR 65 ML, KREMER TIGA SAPI 500 G, MIE SEDAP SOTO, MINYAK GORENG SAWIT 500ML BTL, MUTIARA CAP KUCING, PATI ROSE BRAND LOS, PEWARNA R&W HIJAU PANDAN, SOKLIN 248 GR ANTISEP FRESH SCENT, TERIGU BIASA;2024-03-12;MAKANAN, MAKANAN, MAKANAN, MAKANAN, MAKANAN, MAKANAN, MAKANAN, OBAT, MAKANAN, MAKANAN, MAKANAN, SABUN, MAKANAN;733333, 954093, 696946, 416695, 781025, 002967, 200325, 063637, 041710, 894373, 101348, 619288, 985324
T651;FRESH CARE 10 ML HOT, GULA PUTIH LOKAL, TOP KOPI SUSU PLUS GULA 1 RTG;2024-03-12;OBAT, MAKANAN, MAKANAN;870151, 859384, 200745
T652;GG SURYA 12, MIE SEDAP GORENG, MIE SEDAP KOREAN CHEESE BULDAK86 GR, MIE SEDAP SOTO, PASEO GO SMART 200 S, TELUR RAS A;2024-03-13;ROKOK, MAKANAN, MAKANAN, MAKANAN, TISSU & KAPAS, MAKANAN;110129, 200301, 203579, 200325, 121452, 783492
T653;GULA KELAPA BLITAR 0.25 KG, MIE SEDAP GORENG, SANTANPAS SANTAN BUBUK 13 G, SOSIS KIMBO  SO NICE  IGA BAKAR;2024-03-13;MAKANAN, MAKANAN, MAKANAN, MAKANAN;696946, 200301, 110015, SS
T654;CAMP OLYMPIA CHOCO FUDGE 80ML, CHANAS SPICY FOOD, DAIA 350 GR SOFT PINK 10 PCS, NOMOS PREMIUM, SAYANG DET 260 GR ROSE;2024-03-13;MAKANAN, MAKANAN, SABUN, OBAT NYAMUK KECOA SEMUT, SABUN;700057, 079767, 608718, 300256, 306507
T655;BAKING POWDER R&W, MENTEGA AMANDA, PATI MATAHARI, PLASTIK OPP 9X9, SODA KUE R&W, TERIGU SEGITIGA;2024-03-15;MAKANAN, MAKANAN, MAKANAN, PLASTIK & MIKA, MAKANAN, MAKANAN;6102383, 332614, 046758, 003400, 102106, 845924
T656;CHACHA MINIS NOVEL TIES 30 GR, GENTLEGENT 80 ML MORNING BREEZE, SOFTEX DAUN SIRIH WING 23CM 10P, TEH KOTAK 200 ML MELATI;2024-03-16;MAKANAN, SABUN, PEMBALUT WANITA, MAKANAN;503053, 401286, 117583, 040023
T657;KRESEK LOREK JATAYU, MINYAK KITA 1LT BOTOL, NYAM NYAM 18 GR BUBBLE PUF, SHANGHAI PANDA 5000, TAJIMAS GOLD GRENJENG;2024-03-16;PLASTIK & MIKA, MAKANAN, MAKANAN, MAKANAN, ROKOK;256662, 450415, 414061, 800865, 076009
T658;GULA PUTIH LOKAL, TALI KINCIR WARNA BIRU  KUNING, TEMPAT NOMOR UJIAN;2024-03-16;MAKANAN, ALAT TULIS KANTOR, ALAT TULIS KANTOR;859384, 079744, 016148
T659;CAMP SPONGEBOB STICK, INDOMILK UHT 190 ML BABANA BLAST, PERMEN BOBO;2024-03-17;MAKANAN, MAKANAN, MAKANAN;720611, 005975, PB
T660;KRESEK SINAR KECIL HITAM, NABATI SIIP 5 GR JAGUNG, PEPSODENT 75 GR ACTION 123 ORIGINAL, TAJIMAS GOLD GRENJENG, TORABIKA MOKA 1 RTG;2024-03-17;PLASTIK & MIKA, MAKANAN, PASTA GIGI, ROKOK, MAKANAN;656921, 531719, 030179, 076009, 410042
T661;AGAR KIJANG MAS 5 GR PUTIH, GULA PUTIH LOKAL, INTERMI GORENG, MEDICARE 90 GR RELAXING, MIE SEDAP AYAM JERIT;2024-03-18;MAKANAN, MAKANAN, MAKANAN, SABUN, MAKANAN;123454, 859384, 021219, 260798, 626842
T662;MINYAK CURAH 0.5 KG, PATI MATAHARI, ROSE BRAND 500 GR BERAS, TERI KERING, TIRTA SAMBAL SAOS;2024-03-19;MAKANAN, MAKANAN, MAKANAN, MAKANAN, MAKANAN;074103, 046758, 115008, 164664, 040699
T663;DJI SAM SOE 12 5 PACK, GAJAH BARU INTERNATIONAL 12, GG SURYA 12  1 PRES, SEDAP AYAM BAWANG 1 DOS;2024-03-19;ROKOK, ROKOK, ROKOK, MAKANAN;028234, 320683, 110129, 200318
T664;GIV BW 60ML DAMASK ROSE & CHERRY BL, MAMY LOVE PANT XL7, ULTRA MILK 125 ML COKLAT;2024-03-20;SABUN, DIAPERS, MAKANAN;805964, 000182, 010590
T665;BERAS RAJA ANGSA, GULA KELAPA BLITAR 0.25 KG, MINYAK CURAH MEGA SURYA;2024-03-20;MAKANAN, MAKANAN, MAKANAN;074013, 696946, 986998
T666;INDOMIE GORENG 85 GR, KACANG TANAH, KECAP SAWI REF 450 ML MANIS, KETAN HITAM SOSOH, NASI JAGUNG INSTAN TOP CORN;2024-03-20;MAKANAN, MAKANAN, MAKANAN, MAKANAN, MAKANAN;010947, 047902, 211014, 565612, 707070
T667;GULA PUTIH LOKAL, KETAN PUTIH SIYEM, MINYAK SOVIA 2 LITER, SANDAL MELLY NO 11, SANDAL MELLY SERI, SEDAAP KALDU 9 GR SAPI, SWALLOW NAP PUTIH 35 GR;2024-03-21;MAKANAN, MAKANAN, MAKANAN, SANDAL & SEPATU, SANDAL & SEPATU, MAKANAN, PERLENGKAPAN KAMAR MANDI;859384, 139764, 107068, 074107, 222225, 203739, 001119
T668;KOREK DUCATI, MUTIARA CAP KUCING, SASA TEPUNG 70 GR ORIGINAL, SPARROW COKLAT BLOCK;2024-03-22;BAHAN BAKAR, MAKANAN, MAKANAN, MAKANAN;020238, 041710, 980133, 046409
T669;BUBUK MURNI 0.25 KG, GG DJAYA HIJAU 12, LUX TS PINK SOFT 110 GR BAND, PEPSODENT WHITE 225 GR;2024-03-23;MAKANAN, ROKOK, SABUN, PASTA GIGI;456465, 502122, 519087, 037765
T670;GRENDEL UTAMA 1 PRES, MIE SEDAP GORENG, MIE SEDAP KARI SPESIAL, MIE SEDAP SOTO, MINYAK CURAH 0.5 KG, TAJIMAS KING 1 PRES;2024-03-23;ROKOK, MAKANAN, MAKANAN, MAKANAN, MAKANAN, ROKOK;122199, 200301, 200578, 200325, 074103, KING
T671;BUBUK SATU SATU 250 G, CAMP SPIDERMAN 55 ML, GULA PUTIH LOKAL, HANANIA ROTI MOCCAKRUMPUL, INDOMILK 190 ML MELON, KRESEK LOREK JATAYU, PRIANGAN JUMBO VANILLA MIX, SOSIS KIMBO  SO NICE  IGA BAKAR, VIGO SOSIS RASA SAPI 1 PACK;2024-03-23;MAKANAN, MAKANAN, MAKANAN, MAKANAN, MAKANAN, PLASTIK & MIKA, MAKANAN, MAKANAN, MAKANAN;001800, 971266, 859384, 042674, 006003, 256662, 043278, SS, 211822
T672;CETAKAN NASI, MAMY LOVE PANT XL7, MININORI 4 GR AYAM BUMBU, NUTRIJELL 30 GR COKLAT, ULTRA MILK 125 ML COKLAT;2024-03-23;PERKAKAS, DIAPERS, MAKANAN, MAKANAN, MAKANAN;046625, 000182, 300251, 241112, 010590
T673;GULA PUTIH LOKAL, NUTRISARI 11 GR JERUK EXTRA MANIS R, POSH DEO LOTION 11 GR WHITENG, POSH MEN DEO LOT 11 GR ACTIVE COOL;2024-03-24;MAKANAN, MAKANAN, KOSMETIK, KOSMETIK;859384, 010414, 202374, 108898
T674;PASADENA STIK BALADO, SHANGHAI PANDA 2000, TEPUNG GARUT;2024-03-24;MAKANAN, MAKANAN, MAKANAN;046307, 800858, 226673
T675;ENERGEN JAHE 30 GR 1 RTG, PEWARNA R&W MERAH TUA, TOP KOPI 158 GR MURNI;2024-03-25;MAKANAN, MAKANAN, MAKANAN;440353, 101102, 200646
T676;GG SURYA 12, PEPSODENT 75 GR WHITE, VAPE BAKAR JUMBO;2024-03-26;ROKOK, PASTA GIGI, OBAT NYAMUK KECOA SEMUT;110129, 706081, 010528
T677;GG SURYA 12  1 PRES, MAMA LIME 115ML 10 PCS, MI TELUR CAP 3 AYAM ISI 2 10PCS, MIE KEONG MAS 1 IKAT, SEDAP GORENG 10 PCS, SEDAP SOTO 10 PCS;2024-03-27;ROKOK, SABUN, MAKANAN, MAKANAN, MAKANAN, MAKANAN;110129, 105132, 000108, LOMB, 200301, 200325
T678;AL-KAROMAH STIK BAWANG, BELFOODS UENAAK NAGET AYAM 500 GR, KRIPIK KHASPE, PASADENA ALEN ALEN, PASADENA BARCELONA, PASADENA BIDARAN KEJU, PASADENA KACANG ATOM, PASADENA KAPRI IJO, PASADENA KORO KUPAS, PASADENA MARIE GULA, PASADENA PERMEN BOBO, SAGON MANGGAR SARI;2024-03-28;MAKANAN, MAKANAN, MAKANAN, MAKANAN, MAKANAN, MAKANAN, MAKANAN, MAKANAN, MAKANAN, MAKANAN, MAKANAN, MAKANAN;043500, 801809, 023021, 600906, 022012, 046610, 043702, 079737, 045714, 046640, 220103, 041712
T679;KUE BASAH, NESCAFE 220 ML CARAMEL MACCHIATO, NU MILK TEA 330 ML TEH TARIK, SUNKIST 330 ML LEMON WATER, TEH KOTAK 200 ML MELATI;2024-03-28;MAKANAN, MAKANAN, MAKANAN, MAKANAN, MAKANAN, MAKANAN;100000, WING 4, 288561, 133345, 080025, 040023
T680;DE MALLA OPAK GAMBIR K, KRIPIK DUA PUTRI TEMPEPISANG, MISTER POTATO 85 GR ORIGINAL, NICK JUMBO KASUR;2024-03-31;MAKANAN, MAKANAN, MAKANAN, MAKANAN;550000, 112001, 331128, 043106
T681;BUBUK MURNI 0.25 KG, EKONOMI POWER LIQUID 105 +27 ML, GULA PUTIH LOKAL;2024-04-01;MAKANAN, SABUN, MAKANAN;456465, 611701, 859384
T682;GULA PUTIH LOKAL, KRESEK LOREK JATAYU, SEDAP AYAM BAWANG  10 PCS, SEDAP SOTO 10 PCS, TELUR RAS 0.25 KG, TELUR RAS A, TOP PLUS GULA 18 G 1 RTG;2024-04-01;MAKANAN, PLASTIK & MIKA, MAKANAN, MAKANAN, MAKANAN, MAKANAN, MAKANAN;859384, 256662, 200318, 200325, 783492, 803281
T683;CIPTADENT 190 GR COOL MINT, CLEAR SHP 9ML ANTI KETOMBE KOMPLIT, CUSS BP 100g+30g BLUEBERRY, FRESH CARE 10 ML HOT, KODOMO PAKET PASTA+SIKAT, LASERIN DEWASA 30 ML, MY JELLY 210 GR ISI 15, ORAL B 123 S40, ORAL-B ALL RAUND 123 M40, SUNLIGHT 650 ML JERUK NIPIS;2024-04-02;PASTA GIGI, SHAMPO, PERLENGKAPAN BAYI, OBAT, PASTA GIGI, OBAT, MAKANAN, PERLENGKAPAN BAYI, PERLENGKAPAN BAYI, SABUN;100168, 599263, 011813, 870151, 102605, 060311, 016634, 803926, 803957, 589189
T684;ALFA GOOD TIME, ANEKA SNACK SYISEL JAYA MAKMUR, AQILA GULA GULA POUCH 360 GR, AULIA PUTRI SALJU, DE MALLA KERIPIK TALAS, DE MALLA UBI UNGU, HANANIA ROTI MOCCAKRUMPUL, KRESEK LOREK JATAYU;2024-04-03;MAKANAN, MAKANAN, MAKANAN, MAKANAN, MAKANAN, MAKANAN, MAKANAN, PLASTIK & MIKA;048102, 445511, 10100, 113014, 511244, 402328, 042674, 256662
T685;CUP COKLAT OLIVINE, GULA PUTIH LOKAL, SPRINKLE;2024-04-03;PLASTIK & MIKA, MAKANAN, MAKANAN;076406, 859384, 334466
T686;LAPIS MAWAR PUTIH, TEBS SPARKLING MIX FRUIT 330 ML, TWIZZ 16;2024-04-03;MAKANAN, MAKANAN, ROKOK;046768, 853127, 733971
T687;HAPPY NAPPY PANTS L20, HAPPY NAPPY PANTS L28, KACANG TANAH;2024-04-04;DIAPERS, DIAPERS, MAKANAN;072202, 077207, 047902
T688;EKONOMI 350K ANTI NODA, GULA PUTIH LOKAL, MAMA LEMON 58 ML;2024-04-04;SABUN, MAKANAN, SABUN;618083, 859384, 105125
T689;ANLENE GOLD PLUS VANILA 170 GR, SPRITE 390 ML BOTOL, WECARE POPOK PEREKAT L8;2024-04-04;MAKANAN, MAKANAN, PERLENGKAPAN BAYI;050568, 002022, 8000045
T690;ENERGEN JAHE 30 GR SCT 1 RTG, TAJIMAS KING 5 PACK, TOP PLUS GULA 18 G 1 RTG;2024-04-04;MAKANAN, ROKOK, MAKANAN;440353, KING, 803281
